"LimesLimits_ID_1";"Site_type";"X_coordinate_1";"Y_coordinate_1";"HCLASS_1";"LimesLimits_ID_2";"HCLASS_2";"X_coordinate_2";"Y_coordinate_2";"Distance"
791;"rural settlement";130100;451250;4.00;855.00;4.00;129700;452650;1456.02
791;"rural settlement";130100;451250;4.00;792.00;3.00;130720;451400;637.88
792;"rural settlement?";130720;451400;3.00;790.00;4.00;131500;452070;1028.25
792;"rural settlement?";130720;451400;3.00;857.00;1.00;129950;451750;845.81
792;"rural settlement?";130720;451400;3.00;795.00;6.00;131850;451250;1139.91
792;"rural settlement?";130720;451400;3.00;856.00;7.00;129650;452200;1336.00
792;"rural settlement?";130720;451400;3.00;796.00;6.00;131900;450900;1281.56
792;"rural settlement?";130720;451400;3.00;798.00;1.00;131840;450780;1280.15
792;"rural settlement?";130720;451400;3.00;789.00;4.00;130740;452150;750.26
792;"rural settlement?";130720;451400;3.00;791.00;4.00;130100;451250;637.88
792;"rural settlement?";130720;451400;3.00;793.00;5.00;132100;451660;1404.27
793;"rural settlement";132100;451660;5.00;795.00;6.00;131850;451250;480.20
793;"rural settlement";132100;451660;5.00;796.00;6.00;131900;450900;785.87
793;"rural settlement";132100;451660;5.00;792.00;3.00;130720;451400;1404.27
793;"rural settlement";132100;451660;5.00;2029.00;3.00;132616;450917;904.60
793;"rural settlement";132100;451660;5.00;794.00;4.00;132300;452100;483.32
793;"rural settlement";132100;451660;5.00;790.00;4.00;131500;452070;726.70
793;"rural settlement";132100;451660;5.00;789.00;4.00;130740;452150;1445.57
793;"rural settlement";132100;451660;5.00;798.00;1.00;131840;450780;917.60
793;"rural settlement";132100;451660;5.00;2030.00;3.00;132361;450682;1012.22
793;"rural settlement";132100;451660;5.00;2031.00;1.00;132750;452150;814.00
793;"rural settlement";132100;451660;5.00;797.00;4.00;132050;450650;1011.23
794;"rural settlement";132300;452100;4.00;796.00;6.00;131900;450900;1264.91
794;"rural settlement";132300;452100;4.00;797.00;4.00;132050;450650;1471.39
794;"rural settlement";132300;452100;4.00;795.00;6.00;131850;451250;961.76
794;"rural settlement";132300;452100;4.00;798.00;1.00;131840;450780;1397.85
794;"rural settlement";132300;452100;4.00;790.00;4.00;131500;452070;800.56
794;"rural settlement";132300;452100;4.00;2031.00;1.00;132750;452150;452.76
794;"rural settlement";132300;452100;4.00;793.00;5.00;132100;451660;483.32
794;"rural settlement";132300;452100;4.00;2030.00;3.00;132361;450682;1419.31
794;"rural settlement";132300;452100;4.00;2029.00;3.00;132616;450917;1224.47
795;"rural settlement; burial(s)?";131850;451250;6.00;2030.00;3.00;132361;450682;764.03
795;"rural settlement; burial(s)?";131850;451250;6.00;798.00;1.00;131840;450780;470.10
795;"rural settlement; burial(s)?";131850;451250;6.00;2029.00;3.00;132616;450917;835.25
795;"rural settlement; burial(s)?";131850;451250;6.00;793.00;5.00;132100;451660;480.20
795;"rural settlement; burial(s)?";131850;451250;6.00;789.00;4.00;130740;452150;1429.02
795;"rural settlement; burial(s)?";131850;451250;6.00;794.00;4.00;132300;452100;961.76
795;"rural settlement; burial(s)?";131850;451250;6.00;796.00;6.00;131900;450900;353.55
795;"rural settlement; burial(s)?";131850;451250;6.00;790.00;4.00;131500;452070;891.57
795;"rural settlement; burial(s)?";131850;451250;6.00;792.00;3.00;130720;451400;1139.91
795;"rural settlement; burial(s)?";131850;451250;6.00;2031.00;1.00;132750;452150;1272.79
795;"rural settlement; burial(s)?";131850;451250;6.00;2028.00;3.00;132090;449800;1469.72
795;"rural settlement; burial(s)?";131850;451250;6.00;797.00;4.00;132050;450650;632.45
796;"rural settlement";131900;450900;6.00;2028.00;3.00;132090;449800;1116.28
796;"rural settlement";131900;450900;6.00;2029.00;3.00;132616;450917;716.20
796;"rural settlement";131900;450900;6.00;792.00;3.00;130720;451400;1281.56
796;"rural settlement";131900;450900;6.00;798.00;1.00;131840;450780;134.16
796;"rural settlement";131900;450900;6.00;797.00;4.00;132050;450650;291.54
796;"rural settlement";131900;450900;6.00;795.00;6.00;131850;451250;353.55
796;"rural settlement";131900;450900;6.00;793.00;5.00;132100;451660;785.87
796;"rural settlement";131900;450900;6.00;790.00;4.00;131500;452070;1236.48
796;"rural settlement";131900;450900;6.00;794.00;4.00;132300;452100;1264.91
796;"rural settlement";131900;450900;6.00;2030.00;3.00;132361;450682;509.94
797;"rural settlement";132050;450650;4.00;793.00;5.00;132100;451660;1011.23
797;"rural settlement";132050;450650;4.00;2028.00;3.00;132090;449800;850.94
797;"rural settlement";132050;450650;4.00;806.00;1.00;132800;449700;1210.37
797;"rural settlement";132050;450650;4.00;794.00;4.00;132300;452100;1471.39
797;"rural settlement";132050;450650;4.00;2029.00;3.00;132616;450917;625.81
797;"rural settlement";132050;450650;4.00;795.00;6.00;131850;451250;632.45
797;"rural settlement";132050;450650;4.00;798.00;1.00;131840;450780;246.98
797;"rural settlement";132050;450650;4.00;796.00;6.00;131900;450900;291.54
797;"rural settlement";132050;450650;4.00;2030.00;3.00;132361;450682;312.64
798;"rural settlement";131840;450780;1.00;792.00;3.00;130720;451400;1280.15
798;"rural settlement";131840;450780;1.00;790.00;4.00;131500;452070;1334.05
798;"rural settlement";131840;450780;1.00;2029.00;3.00;132616;450917;788.00
798;"rural settlement";131840;450780;1.00;806.00;1.00;132800;449700;1444.99
798;"rural settlement";131840;450780;1.00;797.00;4.00;132050;450650;246.98
798;"rural settlement";131840;450780;1.00;2028.00;3.00;132090;449800;1011.38
798;"rural settlement";131840;450780;1.00;2030.00;3.00;132361;450682;530.13
798;"rural settlement";131840;450780;1.00;794.00;4.00;132300;452100;1397.85
798;"rural settlement";131840;450780;1.00;793.00;5.00;132100;451660;917.60
798;"rural settlement";131840;450780;1.00;796.00;6.00;131900;450900;134.16
798;"rural settlement";131840;450780;1.00;795.00;6.00;131850;451250;470.10
799;"rural settlement";133500;450100;5.00;2030.00;3.00;132361;450682;1279.07
799;"rural settlement";133500;450100;5.00;805.00;6.00;134280;449880;810.43
799;"rural settlement";133500;450100;5.00;806.00;1.00;132800;449700;806.22
799;"rural settlement";133500;450100;5.00;807.00;5.00;133050;449150;1051.18
799;"rural settlement";133500;450100;5.00;2029.00;3.00;132616;450917;1203.72
799;"rural settlement";133500;450100;5.00;800.00;5.00;133800;450800;761.57
799;"rural settlement";133500;450100;5.00;2028.00;3.00;132090;449800;1441.56
799;"rural settlement";133500;450100;5.00;811.00;3.00;133430;449470;633.87
799;"rural settlement";133500;450100;5.00;802.00;7.00;133950;451050;1051.18
800;"rural settlement";133800;450800;5.00;2029.00;3.00;132616;450917;1189.76
800;"rural settlement";133800;450800;5.00;801.00;5.00;134800;451250;1096.58
800;"rural settlement";133800;450800;5.00;811.00;3.00;133430;449470;1380.50
800;"rural settlement";133800;450800;5.00;799.00;5.00;133500;450100;761.57
800;"rural settlement";133800;450800;5.00;802.00;7.00;133950;451050;291.54
800;"rural settlement";133800;450800;5.00;806.00;1.00;132800;449700;1486.60
800;"rural settlement";133800;450800;5.00;804.00;5.00;135000;450000;1442.22
800;"rural settlement";133800;450800;5.00;2030.00;3.00;132361;450682;1443.82
800;"rural settlement";133800;450800;5.00;805.00;6.00;134280;449880;1037.68
801;"rural settlement";134800;451250;5.00;804.00;5.00;135000;450000;1265.89
801;"rural settlement";134800;451250;5.00;805.00;6.00;134280;449880;1465.36
801;"rural settlement";134800;451250;5.00;803.00;6.00;135600;450000;1484.08
801;"rural settlement";134800;451250;5.00;802.00;7.00;133950;451050;873.21
801;"rural settlement";134800;451250;5.00;800.00;5.00;133800;450800;1096.58
802;"rural settlement";133950;451050;7.00;2029.00;3.00;132616;450917;1340.61
802;"rural settlement";133950;451050;7.00;805.00;6.00;134280;449880;1215.64
802;"rural settlement";133950;451050;7.00;801.00;5.00;134800;451250;873.21
802;"rural settlement";133950;451050;7.00;800.00;5.00;133800;450800;291.54
802;"rural settlement";133950;451050;7.00;804.00;5.00;135000;450000;1484.92
802;"rural settlement";133950;451050;7.00;799.00;5.00;133500;450100;1051.18
803;"rural settlement";135600;450000;6.00;805.00;6.00;134280;449880;1325.44
803;"rural settlement";135600;450000;6.00;801.00;5.00;134800;451250;1484.08
803;"rural settlement";135600;450000;6.00;804.00;5.00;135000;450000;600.00
803;"rural settlement";135600;450000;6.00;506.00;4.00;136340;451270;1469.86
803;"rural settlement";135600;450000;6.00;510.00;3.00;136900;450500;1392.83
803;"rural settlement";135600;450000;6.00;511.00;5.00;136920;449900;1323.78
803;"rural settlement";135600;450000;6.00;514.00;4.00;136570;449700;1015.33
804;"rural settlement?";135000;450000;5.00;800.00;5.00;133800;450800;1442.22
804;"rural settlement?";135000;450000;5.00;803.00;6.00;135600;450000;600.00
804;"rural settlement?";135000;450000;5.00;801.00;5.00;134800;451250;1265.89
804;"rural settlement?";135000;450000;5.00;802.00;7.00;133950;451050;1484.92
804;"rural settlement?";135000;450000;5.00;805.00;6.00;134280;449880;729.93
805;"rural settlement";134280;449880;6.00;807.00;5.00;133050;449150;1430.31
805;"rural settlement";134280;449880;6.00;803.00;6.00;135600;450000;1325.44
805;"rural settlement";134280;449880;6.00;802.00;7.00;133950;451050;1215.64
805;"rural settlement";134280;449880;6.00;811.00;3.00;133430;449470;943.71
805;"rural settlement";134280;449880;6.00;799.00;5.00;133500;450100;810.43
805;"rural settlement";134280;449880;6.00;800.00;5.00;133800;450800;1037.68
805;"rural settlement";134280;449880;6.00;804.00;5.00;135000;450000;729.93
805;"rural settlement";134280;449880;6.00;801.00;5.00;134800;451250;1465.36
805;"rural settlement";134280;449880;6.00;806.00;1.00;132800;449700;1490.90
806;"rural settlement";132800;449700;1.00;797.00;4.00;132050;450650;1210.37
806;"rural settlement";132800;449700;1.00;2028.00;3.00;132090;449800;717.00
806;"rural settlement";132800;449700;1.00;2029.00;3.00;132616;450917;1230.83
806;"rural settlement";132800;449700;1.00;811.00;3.00;133430;449470;670.67
806;"rural settlement";132800;449700;1.00;805.00;6.00;134280;449880;1490.90
806;"rural settlement";132800;449700;1.00;799.00;5.00;133500;450100;806.22
806;"rural settlement";132800;449700;1.00;800.00;5.00;133800;450800;1486.60
806;"rural settlement";132800;449700;1.00;798.00;1.00;131840;450780;1444.99
806;"rural settlement";132800;449700;1.00;2030.00;3.00;132361;450682;1075.66
806;"rural settlement";132800;449700;1.00;807.00;5.00;133050;449150;604.15
807;"rural settlement";133050;449150;5.00;811.00;3.00;133430;449470;496.78
807;"rural settlement";133050;449150;5.00;806.00;1.00;132800;449700;604.15
807;"rural settlement";133050;449150;5.00;2028.00;3.00;132090;449800;1159.35
807;"rural settlement";133050;449150;5.00;799.00;5.00;133500;450100;1051.18
807;"rural settlement";133050;449150;5.00;805.00;6.00;134280;449880;1430.31
809;"rural settlement; burial(s)";132600;446800;6.00;2027.00;2.00;132422;445855;961.61
811;"rural settlement";133430;449470;3.00;2028.00;3.00;132090;449800;1380.03
811;"rural settlement";133430;449470;3.00;807.00;5.00;133050;449150;496.78
811;"rural settlement";133430;449470;3.00;799.00;5.00;133500;450100;633.87
811;"rural settlement";133430;449470;3.00;806.00;1.00;132800;449700;670.67
811;"rural settlement";133430;449470;3.00;800.00;5.00;133800;450800;1380.50
811;"rural settlement";133430;449470;3.00;805.00;6.00;134280;449880;943.71
818;"rural settlement";139700;423250;2.00;819.00;2.00;139290;423150;422.01
818;"rural settlement";139700;423250;2.00;563.00;2.00;140050;423200;353.55
818;"rural settlement";139700;423250;2.00;562.00;6.00;140250;423480;596.15
819;"rural settlement";139290;423150;2.00;818.00;2.00;139700;423250;422.01
819;"rural settlement";139290;423150;2.00;821.00;3.00;138050;423800;1400.03
819;"rural settlement";139290;423150;2.00;824.00;6.00;138850;421950;1278.12
819;"rural settlement";139290;423150;2.00;562.00;6.00;140250;423480;1015.13
819;"rural settlement";139290;423150;2.00;820.00;5.00;137930;423530;1412.09
819;"rural settlement";139290;423150;2.00;563.00;2.00;140050;423200;761.64
820;"rural settlement";137930;423530;5.00;823.00;2.00;137000;423550;930.21
820;"rural settlement";137930;423530;5.00;821.00;3.00;138050;423800;295.46
820;"rural settlement";137930;423530;5.00;819.00;2.00;139290;423150;1412.09
821;"rural settlement";138050;423800;3.00;819.00;2.00;139290;423150;1400.03
821;"rural settlement";138050;423800;3.00;823.00;2.00;137000;423550;1079.35
821;"rural settlement";138050;423800;3.00;820.00;5.00;137930;423530;295.46
823;"rural settlement";137000;423550;2.00;820.00;5.00;137930;423530;930.21
823;"rural settlement";137000;423550;2.00;821.00;3.00;138050;423800;1079.35
824;"rural settlement";138850;421950;6.00;819.00;2.00;139290;423150;1278.12
824;"rural settlement";138850;421950;6.00;825.00;1.00;139125;421625;425.73
825;"rural settlement?";139125;421625;1.00;824.00;6.00;138850;421950;425.73
826;"rural settlement";133700;424200;3.00;828.00;2.00;134190;423450;895.87
826;"rural settlement";133700;424200;3.00;827.00;2.00;134450;423100;1331.35
827;"rural settlement";134450;423100;2.00;826.00;3.00;133700;424200;1331.35
827;"rural settlement";134450;423100;2.00;828.00;2.00;134190;423450;436.00
828;"rural settlement";134190;423450;2.00;827.00;2.00;134450;423100;436.00
828;"rural settlement";134190;423450;2.00;826.00;3.00;133700;424200;895.87
830;"rural settlement; watchtower";131950;456350;4.00;783.00;6.00;132300;455900;570.08
830;"rural settlement; watchtower";131950;456350;4.00;3171.00;8.00;131371;455393;1118.52
830;"rural settlement; watchtower";131950;456350;4.00;782.00;5.00;131840;455790;570.70
830;"rural settlement; watchtower";131950;456350;4.00;780.00;1.00;132310;455180;1224.13
830;"rural settlement; watchtower";131950;456350;4.00;837.00;1.00;133000;456460;1055.74
830;"rural settlement; watchtower";131950;456350;4.00;781.00;9.00;131325;455450;1095.73
830;"rural settlement; watchtower";131950;456350;4.00;864.00;5.00;131550;455150;1264.91
830;"rural settlement; watchtower";131950;456350;4.00;784.00;3.00;130925;455725;1200.52
831;"rural settlement";127170;456770;2.00;832.00;1.00;127480;457350;657.64
831;"rural settlement";127170;456770;2.00;833.00;1.00;127920;457110;823.46
832;"rural settlement";127480;457350;1.00;833.00;1.00;127920;457110;501.19
832;"rural settlement";127480;457350;1.00;849.00;4.00;128100;458645;1435.76
832;"rural settlement";127480;457350;1.00;3119.00;5.00;128430;458430;1438.36
832;"rural settlement";127480;457350;1.00;831.00;2.00;127170;456770;657.64
832;"rural settlement";127480;457350;1.00;3046.00;1.00;127068;458515;1235.70
833;"rural settlement";127920;457110;1.00;3119.00;5.00;128430;458430;1415.09
833;"rural settlement";127920;457110;1.00;863.00;1.00;129390;457050;1471.22
833;"rural settlement";127920;457110;1.00;847.00;6.00;129085;457210;1169.28
833;"rural settlement";127920;457110;1.00;831.00;2.00;127170;456770;823.46
833;"rural settlement";127920;457110;1.00;832.00;1.00;127480;457350;501.19
833;"rural settlement";127920;457110;1.00;4019.00;2.00;128819;456065;1378.48
835;"rural settlement; watchtower?";128970;455270;5.00;4019.00;2.00;128819;456065;809.21
835;"rural settlement; watchtower?";128970;455270;5.00;785.00;6.00;129922;454638;1142.68
837;"rural settlement";133000;456460;1.00;830.00;4.00;131950;456350;1055.74
837;"rural settlement";133000;456460;1.00;783.00;6.00;132300;455900;896.43
837;"rural settlement";133000;456460;1.00;780.00;1.00;132310;455180;1454.13
837;"rural settlement";133000;456460;1.00;782.00;5.00;131840;455790;1339.58
837;"rural settlement";133000;456460;1.00;779.00;4.00;132920;455100;1362.35
839;"castellum?";167050;438950;9.00;1119.00;8.00;167100;438150;801.56
839;"castellum?";167050;438950;9.00;587.00;3.00;166460;438070;1059.48
842;"civil settlement; military camp(s)";188400;428725;8.00;2141.00;8.00;187800;428450;660.01
842;"civil settlement; military camp(s)";188400;428725;8.00;2140.00;8.00;188200;429000;340.03
842;"civil settlement; military camp(s)";188400;428725;8.00;2136.00;9.00;188250;428800;167.70
842;"civil settlement; military camp(s)";188400;428725;8.00;2147.00;2.00;188350;430125;1400.89
842;"civil settlement; military camp(s)";188400;428725;8.00;875.00;8.00;188850;428100;770.14
847;"rural settlement";129085;457210;6.00;3121.00;2.00;128800;458340;1165.38
847;"rural settlement";129085;457210;6.00;3119.00;5.00;128430;458430;1384.71
847;"rural settlement";129085;457210;6.00;4019.00;2.00;128819;456065;1175.49
847;"rural settlement";129085;457210;6.00;863.00;1.00;129390;457050;344.41
847;"rural settlement";129085;457210;6.00;848.00;1.00;130050;457550;1023.14
847;"rural settlement";129085;457210;6.00;833.00;1.00;127920;457110;1169.28
848;"rural settlement?";130050;457550;1.00;847.00;6.00;129085;457210;1023.14
848;"rural settlement?";130050;457550;1.00;863.00;1.00;129390;457050;828.00
848;"rural settlement?";130050;457550;1.00;3121.00;2.00;128800;458340;1478.71
849;"rural settlement";128100;458645;4.00;832.00;1.00;127480;457350;1435.76
849;"rural settlement";128100;458645;4.00;3046.00;1.00;127068;458515;1040.15
849;"rural settlement";128100;458645;4.00;3121.00;2.00;128800;458340;763.56
849;"rural settlement";128100;458645;4.00;3117.00;3.00;128450;458855;408.16
849;"rural settlement";128100;458645;4.00;3120.00;1.00;128250;458980;367.04
849;"rural settlement";128100;458645;4.00;3119.00;5.00;128430;458430;393.85
855;"rural settlement";129700;452650;4.00;791.00;4.00;130100;451250;1456.02
855;"rural settlement";129700;452650;4.00;789.00;4.00;130740;452150;1153.94
855;"rural settlement";129700;452650;4.00;857.00;1.00;129950;451750;934.07
855;"rural settlement";129700;452650;4.00;856.00;7.00;129650;452200;452.76
856;"rural settlement";129650;452200;7.00;789.00;4.00;130740;452150;1091.14
856;"rural settlement";129650;452200;7.00;855.00;4.00;129700;452650;452.76
856;"rural settlement";129650;452200;7.00;791.00;4.00;130100;451250;1051.18
856;"rural settlement";129650;452200;7.00;792.00;3.00;130720;451400;1336.00
856;"rural settlement";129650;452200;7.00;857.00;1.00;129950;451750;540.83
857;"rural settlement";129950;451750;1.00;791.00;4.00;130100;451250;522.01
857;"rural settlement";129950;451750;1.00;789.00;4.00;130740;452150;885.49
857;"rural settlement";129950;451750;1.00;792.00;3.00;130720;451400;845.81
857;"rural settlement";129950;451750;1.00;855.00;4.00;129700;452650;934.07
857;"rural settlement";129950;451750;1.00;856.00;7.00;129650;452200;540.83
859;"rural settlement";129500;450250;1.00;2033.00;1.00;128140;450300;1360.91
859;"rural settlement";129500;450250;1.00;791.00;4.00;130100;451250;1166.19
860;"rural settlement";138900;449820;3.00;512.00;5.00;138200;450500;975.90
860;"rural settlement";138900;449820;3.00;513.00;7.00;139100;450300;520.00
860;"rural settlement";138900;449820;3.00;113.00;6.00;138190;449200;942.60
860;"rural settlement";138900;449820;3.00;516.00;4.00;139700;448560;1492.51
860;"rural settlement";138900;449820;3.00;112.00;6.00;139130;448760;1084.66
860;"rural settlement";138900;449820;3.00;111.00;7.00;139500;448750;1226.74
860;"rural settlement";138900;449820;3.00;110.00;7.00;140190;449190;1435.61
862;"rural settlement?";140550;443250;1.00;473.00;5.00;141580;442400;1335.44
862;"rural settlement?";140550;443250;1.00;472.00;4.00;140900;442900;494.97
862;"rural settlement?";140550;443250;1.00;2007.00;1.00;139180;443130;1375.24
863;"rural settlement?";129390;457050;1.00;847.00;6.00;129085;457210;344.41
863;"rural settlement?";129390;457050;1.00;833.00;1.00;127920;457110;1471.22
863;"rural settlement?";129390;457050;1.00;3121.00;2.00;128800;458340;1418.52
863;"rural settlement?";129390;457050;1.00;4019.00;2.00;128819;456065;1138.53
863;"rural settlement?";129390;457050;1.00;848.00;1.00;130050;457550;828.00
864;"rural settlement; road; burial(s)";131550;455150;5.00;781.00;9.00;131325;455450;375.00
864;"rural settlement; road; burial(s)";131550;455150;5.00;786.00;4.00;131380;454100;1063.67
864;"rural settlement; road; burial(s)";131550;455150;5.00;780.00;1.00;132310;455180;760.59
864;"rural settlement; road; burial(s)";131550;455150;5.00;3171.00;8.00;131371;455393;301.81
864;"rural settlement; road; burial(s)";131550;455150;5.00;782.00;5.00;131840;455790;702.63
864;"rural settlement; road; burial(s)";131550;455150;5.00;783.00;6.00;132300;455900;1060.66
864;"rural settlement; road; burial(s)";131550;455150;5.00;779.00;4.00;132920;455100;1370.91
864;"rural settlement; road; burial(s)";131550;455150;5.00;784.00;3.00;130925;455725;849.26
864;"rural settlement; road; burial(s)";131550;455150;5.00;787.00;5.00;132040;454740;638.90
864;"rural settlement; road; burial(s)";131550;455150;5.00;3113.00;6.00;130710;454540;1038.12
864;"rural settlement; road; burial(s)";131550;455150;5.00;830.00;4.00;131950;456350;1264.91
865;"rural settlement";150300;444150;4.00;483.00;4.00;149750;443370;954.41
865;"rural settlement";150300;444150;4.00;524.00;6.00;150100;444550;447.21
865;"rural settlement";150300;444150;4.00;482.00;4.00;149450;443220;1259.92
865;"rural settlement";150300;444150;4.00;2025.00;3.00;150755;444090;458.93
865;"rural settlement";150300;444150;4.00;426.00;5.00;149432;444520;943.56
865;"rural settlement";150300;444150;4.00;499.00;3.00;151110;443570;996.24
865;"rural settlement";150300;444150;4.00;481.00;4.00;149020;443480;1444.74
866;"rural settlement";146700;445500;3.00;424.00;6.00;147566;444502;1321.34
866;"rural settlement";146700;445500;3.00;435.00;1.00;145400;445160;1343.72
866;"rural settlement";146700;445500;3.00;422.00;6.00;146455;444445;1083.07
866;"rural settlement";146700;445500;3.00;867.00;5.00;145618;445682;1097.20
866;"rural settlement";146700;445500;3.00;434.00;3.00;145500;444850;1364.73
866;"rural settlement";146700;445500;3.00;432.00;6.00;145950;445950;874.64
866;"rural settlement";146700;445500;3.00;431.00;6.00;148037;444965;1440.06
866;"rural settlement";146700;445500;3.00;430.00;3.00;147360;445360;674.68
866;"rural settlement";146700;445500;3.00;429.00;4.00;147635;445815;986.63
866;"rural settlement";146700;445500;3.00;423.00;5.00;147000;444670;882.55
867;"rural settlement";145618;445682;5.00;866.00;3.00;146700;445500;1097.20
867;"rural settlement";145618;445682;5.00;435.00;1.00;145400;445160;565.69
867;"rural settlement";145618;445682;5.00;438.00;7.00;144750;445900;894.95
867;"rural settlement";145618;445682;5.00;470.00;3.00;145220;446890;1271.87
867;"rural settlement";145618;445682;5.00;434.00;3.00;145500;444850;840.32
867;"rural settlement";145618;445682;5.00;437.00;3.00;144250;445950;1394.00
867;"rural settlement";145618;445682;5.00;436.00;3.00;144400;445270;1285.79
867;"rural settlement";145618;445682;5.00;422.00;6.00;146455;444445;1493.56
867;"rural settlement";145618;445682;5.00;433.00;5.00;145400;446500;846.55
867;"rural settlement";145618;445682;5.00;432.00;6.00;145950;445950;426.67
868;"rural settlement";144360;446540;4.00;871.00;6.00;143200;447400;1444.02
868;"rural settlement";144360;446540;4.00;433.00;5.00;145400;446500;1040.76
868;"rural settlement";144360;446540;4.00;870.00;1.00;144120;447090;600.08
868;"rural settlement";144360;446540;4.00;869.00;6.00;143940;446500;421.90
868;"rural settlement";144360;446540;4.00;436.00;3.00;144400;445270;1270.62
868;"rural settlement";144360;446540;4.00;872.00;3.00;143170;446540;1190.00
868;"rural settlement";144360;446540;4.00;469.00;3.00;144920;447330;968.34
868;"rural settlement";144360;446540;4.00;470.00;3.00;145220;446890;928.49
868;"rural settlement";144360;446540;4.00;440.00;6.00;143300;445950;1213.13
868;"rural settlement";144360;446540;4.00;437.00;3.00;144250;445950;600.16
868;"rural settlement";144360;446540;4.00;439.00;3.00;143750;446270;667.08
868;"rural settlement";144360;446540;4.00;438.00;7.00;144750;445900;749.46
869;"rural settlement";143940;446500;6.00;433.00;5.00;145400;446500;1460.00
869;"rural settlement";143940;446500;6.00;871.00;6.00;143200;447400;1165.16
869;"rural settlement";143940;446500;6.00;872.00;3.00;143170;446540;771.03
869;"rural settlement";143940;446500;6.00;469.00;3.00;144920;447330;1284.25
869;"rural settlement";143940;446500;6.00;443.00;4.00;142640;446500;1300.00
869;"rural settlement";143940;446500;6.00;439.00;3.00;143750;446270;298.32
869;"rural settlement";143940;446500;6.00;440.00;6.00;143300;445950;843.86
869;"rural settlement";143940;446500;6.00;441.00;1.00;142750;446190;1229.71
869;"rural settlement";143940;446500;6.00;419.00;2.00;143100;445400;1384.05
869;"rural settlement";143940;446500;6.00;436.00;3.00;144400;445270;1313.20
869;"rural settlement";143940;446500;6.00;437.00;3.00;144250;445950;631.34
869;"rural settlement";143940;446500;6.00;870.00;1.00;144120;447090;616.84
869;"rural settlement";143940;446500;6.00;868.00;4.00;144360;446540;421.90
869;"rural settlement";143940;446500;6.00;470.00;3.00;145220;446890;1338.09
869;"rural settlement";143940;446500;6.00;438.00;7.00;144750;445900;1008.01
870;"rural settlement";144120;447090;1.00;466.00;5.00;143780;448540;1489.32
870;"rural settlement";144120;447090;1.00;440.00;6.00;143300;445950;1404.27
870;"rural settlement";144120;447090;1.00;868.00;4.00;144360;446540;600.08
870;"rural settlement";144120;447090;1.00;439.00;3.00;143750;446270;899.61
870;"rural settlement";144120;447090;1.00;2009.00;5.00;143260;448020;1266.68
870;"rural settlement";144120;447090;1.00;437.00;3.00;144250;445950;1147.38
870;"rural settlement";144120;447090;1.00;469.00;3.00;144920;447330;835.22
870;"rural settlement";144120;447090;1.00;470.00;3.00;145220;446890;1118.03
870;"rural settlement";144120;447090;1.00;468.00;6.00;144600;448450;1442.22
870;"rural settlement";144120;447090;1.00;438.00;7.00;144750;445900;1346.47
870;"rural settlement";144120;447090;1.00;872.00;3.00;143170;446540;1097.72
870;"rural settlement";144120;447090;1.00;869.00;6.00;143940;446500;616.84
870;"rural settlement";144120;447090;1.00;433.00;5.00;145400;446500;1409.43
870;"rural settlement";144120;447090;1.00;871.00;6.00;143200;447400;970.82
871;"rural settlement";143200;447400;6.00;442.00;4.00;142400;446300;1360.14
871;"rural settlement";143200;447400;6.00;870.00;1.00;144120;447090;970.82
871;"rural settlement";143200;447400;6.00;441.00;1.00;142750;446190;1290.96
871;"rural settlement";143200;447400;6.00;440.00;6.00;143300;445950;1453.44
871;"rural settlement";143200;447400;6.00;445.00;3.00;141960;446780;1386.36
871;"rural settlement";143200;447400;6.00;446.00;1.00;142150;446600;1320.03
871;"rural settlement";143200;447400;6.00;439.00;3.00;143750;446270;1256.74
871;"rural settlement";143200;447400;6.00;869.00;6.00;143940;446500;1165.16
871;"rural settlement";143200;447400;6.00;443.00;4.00;142640;446500;1060.00
871;"rural settlement";143200;447400;6.00;872.00;3.00;143170;446540;860.52
871;"rural settlement";143200;447400;6.00;868.00;4.00;144360;446540;1444.02
871;"rural settlement";143200;447400;6.00;2009.00;5.00;143260;448020;622.89
871;"rural settlement";143200;447400;6.00;466.00;5.00;143780;448540;1279.06
871;"rural settlement";143200;447400;6.00;467.00;5.00;142850;447950;651.92
872;"rural settlement";143170;446540;3.00;467.00;5.00;142850;447950;1445.85
872;"rural settlement";143170;446540;3.00;419.00;2.00;143100;445400;1142.14
872;"rural settlement";143170;446540;3.00;446.00;1.00;142150;446600;1021.76
872;"rural settlement";143170;446540;3.00;873.00;3.00;142150;445800;1260.15
872;"rural settlement";143170;446540;3.00;442.00;4.00;142400;446300;806.53
872;"rural settlement";143170;446540;3.00;871.00;6.00;143200;447400;860.52
872;"rural settlement";143170;446540;3.00;870.00;1.00;144120;447090;1097.72
872;"rural settlement";143170;446540;3.00;869.00;6.00;143940;446500;771.03
872;"rural settlement";143170;446540;3.00;418.00;2.00;142400;445630;1192.05
872;"rural settlement";143170;446540;3.00;437.00;3.00;144250;445950;1230.65
872;"rural settlement";143170;446540;3.00;443.00;4.00;142640;446500;531.50
872;"rural settlement";143170;446540;3.00;441.00;1.00;142750;446190;546.71
872;"rural settlement";143170;446540;3.00;2009.00;5.00;143260;448020;1482.73
872;"rural settlement";143170;446540;3.00;439.00;3.00;143750;446270;639.76
872;"rural settlement";143170;446540;3.00;440.00;6.00;143300;445950;604.15
872;"rural settlement";143170;446540;3.00;868.00;4.00;144360;446540;1190.00
